eps,min_samples,silhouette_score,num_clusters,num_outliers
0.04000000000000001,100,0.31853465551819454,1,3218
0.04200000000000001,162,0.31850783405063937,1,3304
0.04000000000000001,102,0.3184761375848001,1,3222
0.04200000000000001,164,0.31843979469457057,1,3309
0.036000000000000004,50,0.3183201187399685,1,3011
0.04000000000000001,104,0.3181953578513026,1,3225
0.032,24,0.318188369950619,1,3000
0.04200000000000001,166,0.318112748877188,1,3314
0.038000000000000006,72,0.31791013361455894,1,3133
0.04000000000000001,106,0.3178705034084318,1,3233
0.04200000000000001,168,0.3178208409331022,1,3322
0.036000000000000004,52,0.31777078534247577,1,3034
0.038000000000000006,74,0.3176237917454144,1,3141
0.04200000000000001,170,0.31730865688033366,1,3327
0.038000000000000006,76,0.31722358513791626,1,3146
0.038000000000000006,80,0.3171659452216707,1,3174
0.036000000000000004,54,0.31715975519194217,1,3051
0.038000000000000006,84,0.31708805835445053,1,3244
0.04000000000000001,108,0.31705030499891496,1,3240
0.04200000000000001,172,0.3167856850066663,1,3332
0.038000000000000006,78,0.31676147424900136,1,3155
0.04200000000000001,174,0.3167407202004,1,3335
0.032,26,0.31664642862912856,1,3032
0.036000000000000004,56,0.3165169894315117,1,3104
0.04200000000000001,176,0.3162484208223253,1,3350
0.04000000000000001,110,0.3160985078956762,1,3252
0.04200000000000001,178,0.3160805517067884,1,3353
0.04000000000000001,112,0.316058323418165,1,3253
0.038000000000000006,82,0.3158777532471067,1,3192
0.034,38,0.3157692177530469,1,3036
0.036000000000000004,62,0.3157400784151091,1,3179
0.036000000000000004,60,0.3156366733266125,1,3165
0.04200000000000001,182,0.3156218960960721,1,3367
0.04200000000000001,180,0.3155502867369083,1,3360
0.04000000000000001,114,0.31538562926554903,1,3264
0.04000000000000001,116,0.31536640729201426,1,3269
0.04200000000000001,184,0.3152718626898333,1,3373
0.038000000000000006,86,0.31515301668022716,1,3270
0.038000000000000006,88,0.3150716785074497,1,3272
0.04200000000000001,186,0.3148742828263993,1,3378
0.036000000000000004,58,0.3147967576824637,1,3123
0.04200000000000001,190,0.3147414699012479,1,3421
0.04000000000000001,118,0.3147024113203752,1,3277
0.04000000000000001,122,0.3146802983338427,1,3302
0.04000000000000001,120,0.3146365719616412,1,3281
0.04200000000000001,188,0.3145989045963296,1,3381
0.038000000000000006,90,0.3144767737359401,1,3278
0.036000000000000004,64,0.3144303713116467,1,3199
0.04000000000000001,128,0.31434339448834503,1,3324
0.04200000000000001,192,0.3143055816022298,1,3429
0.04000000000000001,124,0.31417948872460716,1,3310
0.04000000000000001,126,0.314121272554936,1,3315
0.036000000000000004,66,0.3140904631182733,1,3204
0.034,40,0.3138723259711476,1,3062
0.04200000000000001,194,0.3138407119983683,1,3435
0.04200000000000001,196,0.3135979911570557,1,3437
0.04200000000000001,198,0.31317935888479537,1,3444
0.032,28,0.3131600627392007,1,3078
0.04000000000000001,130,0.3131597294473457,1,3344
0.038000000000000006,92,0.3122625202664846,1,3300
0.036000000000000004,68,0.3119108054325339,1,3228
0.034,42,0.3117255176334068,1,3095
0.038000000000000006,94,0.3115940016851065,1,3320
0.034,44,0.3113941591700477,1,3107
0.032,30,0.31131315793084935,1,3106
0.036000000000000004,74,0.31129222102261395,1,3320
0.036000000000000004,70,0.3112628316459094,1,3237
0.038000000000000006,96,0.3111924831297006,1,3324
0.038000000000000006,98,0.3111681035301141,1,3335
0.04000000000000001,132,0.31112215263011617,1,3383
0.04000000000000001,136,0.31110751889896615,1,3395
0.034,50,0.3110974770638952,1,3217
0.036000000000000004,76,0.311089924478656,1,3324
0.034,46,0.3110742693223641,1,3122
0.036000000000000004,72,0.3110584577460155,1,3267
0.038000000000000006,100,0.3110557045099931,1,3339
0.04000000000000001,134,0.3109938102198532,1,3384
0.038000000000000006,102,0.310916340851289,1,3343
0.04000000000000001,138,0.3106569778423097,1,3404
0.038000000000000006,104,0.3104749844069921,1,3354
0.038000000000000006,106,0.3103554498515858,1,3361
0.038000000000000006,108,0.3101746054855407,1,3364
0.034,48,0.3098923715433973,1,3155
0.036000000000000004,80,0.3098261500128667,1,3367
0.036000000000000004,78,0.30973871740902953,1,3357
0.04000000000000001,140,0.3096287250903061,1,3417
0.038000000000000006,112,0.3095852492074511,1,3399
0.036000000000000004,82,0.30951783250891507,1,3373
0.038000000000000006,110,0.3094346876356087,1,3375
0.038000000000000006,114,0.3091592912624066,1,3408
0.04000000000000001,142,0.3090255928355885,1,3424
0.036000000000000004,84,0.30900487529038645,1,3379
0.034,52,0.30897671216572076,1,3261
0.036000000000000004,86,0.3086815424494872,1,3385
0.038000000000000006,116,0.30854844526387243,1,3416
0.04000000000000001,144,0.3085047422933231,1,3430
0.032,32,0.308388134194904,1,3144
0.04000000000000001,146,0.30835060678526904,1,3438
0.034,54,0.3081030122390879,1,3286
0.04000000000000001,148,0.3080488987832873,1,3443
0.038000000000000006,118,0.307902799663143,1,3440
0.04000000000000001,150,0.30778731278365234,1,3446
0.04000000000000001,152,0.3076660360534116,1,3451
0.04000000000000001,154,0.30764240841738477,1,3458
0.04000000000000001,158,0.30753406067121,1,3463
0.04000000000000001,156,0.3075308945270347,1,3460
0.04000000000000001,160,0.3074623062781315,1,3475
0.034,56,0.30741038581299523,1,3295
0.038000000000000006,120,0.3073050568065861,1,3454
0.04000000000000001,162,0.30729418797569513,1,3482
0.03,20,0.3070821407224776,1,3140
0.038000000000000006,122,0.3070801749512933,1,3464
0.04000000000000001,164,0.3067304594683528,1,3488
0.034,58,0.3065466216593056,1,3309
0.032,34,0.3063938428880675,1,3173
0.04000000000000001,168,0.30595786465456404,1,3507
0.04000000000000001,166,0.30593903754756074,1,3506
0.034,66,0.305860255721838,1,3426
0.034,64,0.30569751632117814,1,3408
0.036000000000000004,88,0.3056401288180255,1,3427
0.034,68,0.305532426234715,1,3441
0.04000000000000001,170,0.3054441015027915,1,3514
0.04000000000000001,172,0.3054290011143146,1,3519
0.036000000000000004,90,0.3054196808479618,1,3439
0.04000000000000001,174,0.30519582262208705,1,3521
0.034,62,0.30511055956906247,1,3363
0.038000000000000006,124,0.30509784050192235,1,3488
0.036000000000000004,92,0.30504872451808046,1,3444
0.034,60,0.3050294130539168,1,3326
0.04000000000000001,176,0.3049150374152387,1,3566
0.04000000000000001,178,0.30480389628868215,1,3569
0.038000000000000006,128,0.30479419348856157,1,3497
0.038000000000000006,126,0.30477147710407,1,3492
0.034,70,0.3047312609577782,1,3449
0.038000000000000006,130,0.3046533849814168,1,3500
0.04000000000000001,182,0.3044799590198497,1,3587
0.04000000000000001,184,0.3044048993289516,1,3589
0.038000000000000006,132,0.30439097145367344,1,3504
0.04000000000000001,180,0.30424285675627843,1,3574
0.038000000000000006,136,0.30423977746720376,1,3520
0.038000000000000006,134,0.3041267802989238,1,3509
0.032,36,0.30393434721116247,1,3218
0.04000000000000001,186,0.3039329128515985,1,3593
0.038000000000000006,138,0.30385266422440227,1,3529
0.03,22,0.3038270130429689,1,3185
0.032,38,0.3037117398716516,1,3242
0.038000000000000006,140,0.3036302292041516,1,3534
0.04000000000000001,188,0.3035984560407656,1,3599
0.038000000000000006,142,0.3035540225937483,1,3535
0.036000000000000004,94,0.3033411093369086,1,3465
0.036000000000000004,98,0.30324386095166966,1,3478
0.036000000000000004,96,0.3031766379707723,1,3469
0.038000000000000006,144,0.303083731159145,1,3539
0.034,72,0.3030812591176095,1,3471
0.036000000000000004,100,0.3028528864362772,1,3492
0.032,40,0.30268555983330525,1,3260
0.04000000000000001,190,0.30267223869050386,1,3613
0.04000000000000001,192,0.30241053815700675,1,3619
0.036000000000000004,102,0.30222950537557264,1,3503
0.034,74,0.3021378444491627,1,3492
0.034,76,0.3019779430195709,1,3497
0.038000000000000006,146,0.3018696327108633,1,3559
0.04000000000000001,194,0.3016591650010536,1,3628
0.038000000000000006,148,0.30163335379760975,1,3566
0.032,46,0.3015836981120789,1,3378
0.04000000000000001,196,0.30157023033250685,1,3641
0.04000000000000001,198,0.30132360829968685,1,3644
0.038000000000000006,150,0.30118016227271355,1,3573
0.03,24,0.3011361543681826,1,3237
0.038000000000000006,152,0.30103704046547264,1,3583
0.036000000000000004,104,0.30100635350788124,1,3521
0.038000000000000006,154,0.3009867235587243,1,3598
0.038000000000000006,158,0.3008056231896692,1,3640
0.032,42,0.30073290205548747,1,3290
0.038000000000000006,164,0.30069475824425074,1,3671
0.038000000000000006,162,0.30068062088367403,1,3664
0.038000000000000006,160,0.30067454908901253,1,3650
0.034,78,0.30061803041347507,1,3515
0.038000000000000006,166,0.30046368841939974,1,3673
0.038000000000000006,156,0.3004010213049002,1,3604
0.036000000000000004,106,0.30016738845304475,1,3556
0.038000000000000006,168,0.3001569219576867,1,3677
0.032,48,0.29980633553701447,1,3396
0.038000000000000006,170,0.2996798394086916,1,3682
0.04200000000000001,14,0.29888147133300935,2,1994
0.03,26,0.2988286476523182,1,3269
0.036000000000000004,108,0.29875307830537995,1,3585
0.036000000000000004,10,0.2987402101645792,2,2231
0.038000000000000006,172,0.2985867563724763,1,3695
0.038000000000000006,174,0.2985867563724763,1,3695
0.036000000000000004,110,0.29843102944883465,1,3590
0.034,80,0.2984065616325631,1,3547
0.038000000000000006,176,0.2984062361619034,1,3698
0.032,50,0.29828679009700965,1,3433
0.036000000000000004,112,0.29823859518021045,1,3593
0.036000000000000004,114,0.2979597507879363,1,3602
0.036000000000000004,120,0.29786910379798065,1,3629
0.036000000000000004,116,0.29765155950872596,1,3612
0.032,52,0.29754923382432713,1,3448
0.036000000000000004,122,0.2975404676067567,1,3638
0.036000000000000004,118,0.29753023647576515,1,3613
0.03,28,0.2973845134996423,1,3310
0.036000000000000004,124,0.29738431068846294,1,3642
0.034,82,0.29729513280020015,1,3573
0.034,84,0.29728299083017795,1,3590
0.036000000000000004,126,0.29702081971634514,1,3647
0.04000000000000001,14,0.29687274821969123,2,2091
0.038000000000000006,180,0.2966991235814858,1,3719
0.038000000000000006,178,0.29669544424860655,1,3717
0.032,54,0.29666721427433973,1,3485
0.036000000000000004,128,0.2964004451699124,1,3658
0.032,60,0.29638425109412414,1,3582
0.034,86,0.2963666833897306,1,3600
0.034,88,0.29622585680648567,1,3605
0.036000000000000004,130,0.2961252601366303,1,3664
0.032,56,0.29608959693089426,1,3516
0.038000000000000006,184,0.29607381931515064,1,3744
0.038000000000000006,186,0.2959188078327699,1,3746
0.038000000000000006,182,0.2958931502523453,1,3726
0.036000000000000004,132,0.29558305696148157,1,3675
0.034,90,0.29550793726258906,1,3616
0.032,58,0.29530399607930596,1,3534
0.04000000000000001,12,0.2951815973781572,2,2057
0.036000000000000004,134,0.2950682917620537,1,3681
0.032,62,0.29479238603762054,1,3605
0.036000000000000004,142,0.2946856044969552,1,3761
0.036000000000000004,140,0.29442671878060406,1,3731
0.036000000000000004,136,0.2943292119863193,1,3696
0.034,92,0.29425545577244777,1,3640
0.036000000000000004,144,0.29420774735474725,1,3766
0.03,30,0.29412105697162083,1,3361
0.036000000000000004,138,0.29393850486201706,1,3701
0.036000000000000004,146,0.293894812787031,1,3776
0.034,94,0.2937544974688423,1,3670
0.032,64,0.29371148815288145,1,3628
0.038000000000000006,188,0.2936414637461045,1,3771
0.036000000000000004,148,0.2932042505483359,1,3787
0.036000000000000004,152,0.29262049468592843,1,3817
0.036000000000000004,150,0.29260066195860984,1,3799
0.038000000000000006,12,0.2925721702580774,2,2159
0.036000000000000004,154,0.2925465904946567,1,3820
0.03,32,0.2924243694375817,1,3392
0.036000000000000004,160,0.2922483471385266,1,3834
0.036000000000000004,156,0.2920641838046787,1,3825
0.036000000000000004,158,0.2920641838046787,1,3825
0.034,96,0.29151461538717194,1,3704
0.036000000000000004,162,0.2914194962397068,1,3843
0.032,66,0.29100978119496046,1,3655
0.034,98,0.2908188831244847,1,3712
0.03,182,0.29074316472170225,2,4772
0.03,34,0.2906263235011095,1,3429
0.034,100,0.2906158326931525,1,3722
0.036000000000000004,164,0.2906041428574954,1,3854
0.03,184,0.29039264021711886,2,4780
0.034,102,0.29037345743089304,1,3731
0.034,106,0.29026795296203967,1,3747
0.034,104,0.29016147730479047,1,3735
0.038000000000000006,192,0.2901034369529501,1,3803
0.038000000000000006,190,0.2901002083787285,1,3801
0.038000000000000006,194,0.29008894763658327,1,3808
0.034,108,0.29001860626183024,1,3752
0.038000000000000006,198,0.29000537933913195,1,3819
0.038000000000000006,196,0.28998052239449984,1,3816
0.036000000000000004,168,0.28976077801002326,1,3864
0.036000000000000004,166,0.28974701893871624,1,3863
0.032,68,0.28966670124601657,1,3678
0.036000000000000004,170,0.2896540585217005,1,3865
0.036000000000000004,172,0.2894260677936789,1,3881
0.034,110,0.28924060195615375,1,3767
0.03,36,0.289151390828114,1,3450
0.03,186,0.28896110809562775,2,4804
0.034,114,0.2888540365056566,1,3772
0.034,112,0.28884653948200145,1,3771
0.032,70,0.2887869721160863,1,3692
0.03,38,0.28868192641582097,1,3467
0.03,188,0.28855577644190333,2,4810
0.03,40,0.2883303857328222,1,3503
0.034,116,0.2883186693784411,1,3786
0.032,72,0.28808913874261693,1,3707
0.034,118,0.28803336756351366,1,3804
0.03,42,0.2879236601888584,1,3569
0.032,74,0.28774748803800454,1,3716
0.03,190,0.2876649764637149,2,4823
0.03,192,0.2875670541368588,2,4824
0.032,78,0.28746126066614935,1,3746
0.03,194,0.2872636239365397,2,4828
0.032,76,0.2871922317019921,1,3727
0.034,120,0.28712200560762047,1,3826
0.03,44,0.2868790224510836,1,3611
0.032,80,0.28686859453642427,1,3786
0.034,122,0.28679728618341527,1,3830
0.03,46,0.28678513447330106,1,3636
0.034,124,0.28678173477640484,1,3850
0.034,130,0.2865083665979122,1,3901
0.03,198,0.2864157525270713,2,4837
0.034,128,0.28638991373567446,1,3892
0.03,48,0.2863293743251171,1,3667
0.03,196,0.2862418442415544,2,4837
0.034,126,0.2861992308031926,1,3858
0.034,132,0.28598338989032995,1,3913
0.034,134,0.2859285829263245,1,3929
0.034,136,0.285489014897128,1,3942
0.032,82,0.28513904085118813,1,3820
0.034,138,0.2847389019451224,1,3963
0.036000000000000004,174,0.28431253420174785,1,3933
0.03,50,0.2842545116672127,1,3688
0.036000000000000004,176,0.2840327081124611,1,3936
0.032,84,0.2840026141919333,1,3832
0.034,140,0.28391966094412935,1,3976
0.034,142,0.28391966094412935,1,3976
0.034,144,0.28346611301219987,1,3985
0.032,86,0.2833631385076316,1,3846
0.03,52,0.2832785232069915,1,3701
0.036000000000000004,178,0.2832383888088984,1,3948
0.032,88,0.2831318457684399,1,3858
0.034,146,0.2829606412905597,1,3993
0.036000000000000004,180,0.28289200861654457,1,3961
0.032,90,0.28282700597781335,1,3863
0.034,148,0.282825596336799,1,4006
0.03,56,0.2827290516422193,1,3796
0.034,150,0.2824520540498867,1,4012
0.034,152,0.28228915309433483,1,4016
0.032,92,0.2821224563520439,1,3874
0.032,94,0.2818710121094138,1,3877
0.036000000000000004,184,0.2817843959296655,1,4001
0.034,154,0.28160641032737593,1,4022
0.036000000000000004,182,0.2815857815553021,1,3983
0.036000000000000004,186,0.28157027868377843,1,4004
0.032,96,0.28154789287773085,1,3888
0.036000000000000004,188,0.28136761984345854,1,4012
0.036000000000000004,194,0.2812765669364499,1,4036
0.036000000000000004,192,0.28122256881958907,1,4024
0.036000000000000004,190,0.2812085058778161,1,4017
0.036000000000000004,198,0.2811601484600593,1,4061
0.036000000000000004,196,0.2811326298614338,1,4050
0.03,58,0.2806558332249895,1,3823
0.032,98,0.28041598160074016,1,3907
0.03,60,0.28024500857679496,1,3833
0.034,156,0.2800956724532097,1,4051
0.034,158,0.2798011082235037,1,4055
0.032,100,0.27960889865768107,1,3927
0.032,102,0.27947372949293064,1,3936
0.032,104,0.2794446603509093,1,3964
0.032,106,0.27888958417733956,1,3976
0.03,62,0.27852973304332596,1,3859
0.032,108,0.2784969967586467,1,3984
0.032,110,0.27830025356482335,1,3989
0.032,114,0.2780053425098352,1,4014
0.03,64,0.27786349126570276,1,3880
0.032,112,0.2778337724110865,1,3996
0.032,120,0.2776284453111526,1,4096
0.032,118,0.27755442979612066,1,4048
0.032,116,0.27748554119332197,1,4026
0.032,122,0.27747964763916916,1,4099
0.03,68,0.27733497715288263,1,3937
0.03,66,0.2771831830649043,1,3889
0.03,70,0.27695624599732,1,3951
0.032,124,0.27694648220052076,1,4106
0.032,126,0.2763761847883754,1,4112
0.032,128,0.2749014476909382,1,4149
0.034,166,0.2748868048475019,1,4140
0.032,132,0.2748344444808404,1,4159
0.032,130,0.27477540214779417,1,4152
0.034,160,0.2747125741775759,1,4103
0.034,162,0.2746127071325323,1,4106
0.034,168,0.27457799860821,1,4143
0.03,72,0.2745257023523455,1,3994
0.034,164,0.27445688928458484,1,4112
0.034,178,0.2741676984958334,1,4223
0.034,176,0.27405781509854144,1,4219
0.032,134,0.27392576478879554,1,4175
0.034,180,0.27374875404465815,1,4232
0.034,172,0.273727398304188,1,4189
0.034,170,0.2736041200200172,1,4159
0.034,174,0.2735847362836931,1,4192
0.03,74,0.2734322715472021,1,4013
0.034,182,0.2733706761355332,1,4253
0.034,184,0.2732777525388335,1,4255
0.034,186,0.2732089805627633,1,4256
0.032,136,0.2731477378131636,1,4185
0.034,188,0.27277701875153204,1,4260
0.03,76,0.27271777296696104,1,4025
0.034,190,0.27251593927887546,1,4265
0.03,78,0.2720109906320627,1,4048
0.034,192,0.27193112326360197,1,4281
0.03,80,0.27174152938767526,1,4057
0.034,194,0.2717202966014699,1,4284
0.034,196,0.2713101508409546,1,4293
0.034,198,0.2713101508409546,1,4293
0.03,82,0.2711969083984089,1,4070
0.03,84,0.27075414801770387,1,4080
0.032,138,0.2704755367261004,1,4231
0.03,86,0.270233801218903,1,4094
0.03,88,0.2696478596109728,1,4105
0.032,140,0.26962295668883224,1,4240
0.03,90,0.26946383200965524,1,4134
0.03,92,0.2686378035376364,1,4158
0.03,94,0.2684454052144163,1,4164
0.03,96,0.26837850321297785,1,4171
0.03,100,0.26806130821428387,1,4207
0.032,144,0.2679268678584281,1,4309
0.03,98,0.2679164733272225,1,4196
0.032,142,0.2677731148362902,1,4278
0.03,102,0.2675165115393405,1,4220
0.03,106,0.2668987605547275,1,4263
0.032,146,0.2668073804700786,1,4323
0.03,110,0.26648551412986926,1,4296
0.03,104,0.2664072706098453,1,4235
0.03,108,0.26636139858482755,1,4274
0.032,150,0.2660215929472829,1,4336
0.032,152,0.2660215929472829,1,4336
0.032,148,0.265947364481243,1,4333
0.032,158,0.26594197814350257,1,4385
0.03,112,0.26592354785559014,1,4310
0.032,154,0.2658901992751489,1,4346
0.032,160,0.2656393619582625,1,4395
0.032,156,0.26551355745620747,1,4353
0.03,114,0.2654486507591222,1,4330
0.032,162,0.26542482783320465,1,4397
0.032,164,0.26512244739294866,1,4402
0.03,116,0.2651195651268749,1,4334
0.04200000000000001,8,0.26511660322624286,3,1787
0.032,166,0.26480473816728484,1,4405
0.032,170,0.26473692955365485,1,4415
0.03,118,0.26469296839871054,1,4371
0.032,168,0.2646311779370872,1,4409
0.032,172,0.2644423627404577,1,4420
0.03,120,0.2641667362000347,1,4377
0.032,174,0.2639834074201421,1,4434
0.03,122,0.2636762421652329,1,4385
0.032,176,0.26353818953280034,1,4441
0.032,192,0.2632156549748903,1,4578
0.032,194,0.2630627032435585,1,4581
0.032,196,0.2630084258539821,1,4584
0.032,198,0.2630084258539821,1,4584
0.03,124,0.26253213330142405,1,4409
0.032,190,0.26206638540030247,1,4536
0.032,180,0.261806012259821,1,4464
0.032,178,0.2617552862715105,1,4462
0.032,182,0.26145479115084264,1,4468
0.032,184,0.2612835665748473,1,4477
0.032,186,0.2609298033358294,1,4486
0.032,188,0.2608774811252939,1,4489
0.03,126,0.25942917335956334,1,4439
0.03,128,0.2588276348617023,1,4451
0.03,130,0.257833516694104,1,4484
0.03,136,0.2577971428426463,1,4521
0.03,138,0.2576557218973868,1,4527
0.03,132,0.2576189181171301,1,4487
0.03,140,0.25752094348939913,1,4531
0.03,134,0.25730485840520734,1,4496
0.03,142,0.25693285614858097,1,4538
0.03,144,0.2560439265717978,1,4559
0.03,146,0.25576803793881225,1,4565
0.03,152,0.2553660872826963,1,4602
0.03,150,0.2553236741574512,1,4596
0.03,148,0.2553078168316113,1,4579
0.03,162,0.25486793963058013,1,4715
0.03,164,0.2546131751983985,1,4734
0.03,166,0.2541027286641621,1,4740
0.03,168,0.25399748116130105,1,4743
0.03,170,0.2539312291813712,1,4746
0.03,172,0.2534722205868725,1,4752
0.03,174,0.2534722205868725,1,4752
0.03,160,0.2534380784884055,1,4669
0.03,154,0.25341694314991803,1,4624
0.03,156,0.2530435754664586,1,4635
0.03,176,0.2530000690368026,1,4758
0.03,158,0.25299285998913845,1,4638
0.03,178,0.2528635651709078,1,4761
0.03,180,0.251946462371234,1,4771
0.032,44,0.22395190668978054,2,3311
0.05000000000000002,16,0.21927941228980574,2,1640
0.048000000000000015,16,0.2131478956529441,2,1737
0.05000000000000002,6,0.20549790304236362,3,1359
0.05000000000000002,18,0.20312891734665522,2,1671
0.04600000000000001,14,0.2027404426807381,2,1802
0.034,10,0.19457308695004283,2,2389
0.04400000000000001,14,0.18316164674461932,2,1894
0.038000000000000006,8,0.18229259090178643,2,2005
0.04400000000000001,8,0.18182856132539657,2,1696
0.04200000000000001,6,0.1738547701130215,2,1717
0.04000000000000001,6,0.17001620639471576,2,1805
0.04000000000000001,10,0.16000433273015507,2,1987
0.03,16,0.15073236016322017,2,3013
0.03,18,0.14697160223212422,2,3076
0.03,54,0.13845732540703173,2,3741
0.032,8,0.13840027136175903,3,2460
0.04200000000000001,10,0.13234342299265628,2,1874
0.03,12,0.11859840319125751,2,2852
0.04600000000000001,16,0.08701434579152936,3,1844
0.04200000000000001,12,0.07413252529674794,3,1940
0.04600000000000001,8,0.04935664327430949,3,1604
0.048000000000000015,8,0.04448462907103974,3,1517
0.05000000000000002,8,0.04018918883327504,3,1423
0.032,10,-0.016908928122186966,2,2562
0.034,8,-0.06760045565676231,4,2293
0.04400000000000001,6,-0.07278476356735024,4,1605
0.03,10,-0.07557796219261631,3,2757
0.04600000000000001,6,-0.08789072703125224,5,1520
0.036000000000000004,8,-0.1124330655430512,5,2113
0.048000000000000015,6,-0.12824147294141905,6,1443
0.034,6,-0.15241835702175474,5,2142
0.04000000000000001,4,-0.16834594020238086,14,1652
0.04200000000000001,4,-0.17264487196388212,17,1560
0.038000000000000006,4,-0.1745190671655305,14,1747
0.036000000000000004,6,-0.20608893178864812,6,2009
0.05000000000000002,4,-0.226124643980333,9,1264
0.04600000000000001,4,-0.23642009873666628,11,1405
0.034,4,-0.24398367119008393,13,1996
0.036000000000000004,4,-0.2456029663258442,16,1839
0.04400000000000001,4,-0.262254606720358,16,1466
0.038000000000000006,6,-0.2672872330209695,6,1902
0.048000000000000015,4,-0.2691854476595305,10,1333
0.032,6,-0.3047596204122679,8,2326
0.03,6,-0.3266450612050234,7,2514
0.03,8,-0.3807291046859178,4,2661
0.032,4,-0.38769918126771985,14,2147
0.03,4,-0.48172894724711735,22,2305
